global_index,gene_symbol,ensembl_id,in_vcc_output,vcc_output_index,in_vcc2025,vcc2025_local_index,in_replogle,replogle_local_index,is_replogle_perturbation_target,replogle_perturbed_cell_count
22612,AC104971.2,,0,-1,0,-1,0,-1,0,0
22613,GRAPL,,0,-1,0,-1,0,-1,0,0
22614,PTCSC2,,0,-1,0,-1,0,-1,0,0
22615,AC103702.2,,0,-1,0,-1,0,-1,0,0
22616,RNU4-1,,0,-1,0,-1,0,-1,0,0
22617,AC025154.2,,0,-1,0,-1,0,-1,0,0
22618,AL592430.1,,0,-1,0,-1,0,-1,0,0
22619,AC010601.1,,0,-1,0,-1,0,-1,0,0
22620,AC003092.2,,0,-1,0,-1,0,-1,0,0
22621,ZNF559-ZNF177,,0,-1,0,-1,0,-1,0,0
22622,POU5F1P3,,0,-1,0,-1,0,-1,0,0
22623,AC005394.2,,0,-1,0,-1,0,-1,0,0
22624,LINC02547,,0,-1,0,-1,0,-1,0,0
22625,AC009779.5,,0,-1,0,-1,0,-1,0,0
22626,SPDYE22P,,0,-1,0,-1,0,-1,0,0
22627,AC096887.1,,0,-1,0,-1,0,-1,0,0
22628,AL450322.2,,0,-1,0,-1,0,-1,0,0
22629,CPEB1-AS1,,0,-1,0,-1,0,-1,0,0
22630,AL358472.4,,0,-1,0,-1,0,-1,0,0
22631,AC037459.3,,0,-1,0,-1,0,-1,0,0
22632,AL355482.1,,0,-1,0,-1,0,-1,0,0
22633,AC007368.1,,0,-1,0,-1,0,-1,0,0
22634,AC093890.1,,0,-1,0,-1,0,-1,0,0
22635,LINC02005,,0,-1,0,-1,0,-1,0,0
22636,BX255925.2,,0,-1,0,-1,0,-1,0,0
22637,AL080317.2,,0,-1,0,-1,0,-1,0,0
22638,AL356356.1,,0,-1,0,-1,0,-1,0,0
22639,AL450322.1,,0,-1,0,-1,0,-1,0,0
22640,AC140847.2,,0,-1,0,-1,0,-1,0,0
22641,RNF219-AS1,,0,-1,0,-1,0,-1,0,0
22642,RPL7AP14,,0,-1,0,-1,0,-1,0,0
22643,NAPA-AS1,,0,-1,0,-1,0,-1,0,0
22644,AP001831.1,,0,-1,0,-1,0,-1,0,0
22645,FAM222A-AS1,,0,-1,0,-1,0,-1,0,0
22646,AC023421.2,,0,-1,0,-1,0,-1,0,0
22647,AC002553.2,,0,-1,0,-1,0,-1,0,0
22648,AL354920.1,,0,-1,0,-1,0,-1,0,0
22649,PSMC1P9,,0,-1,0,-1,0,-1,0,0
22650,AL122035.1,,0,-1,0,-1,0,-1,0,0
22651,EEF1A1P25,,0,-1,0,-1,0,-1,0,0
22652,LINC002481,,0,-1,0,-1,0,-1,0,0
22653,AC116353.4,,0,-1,0,-1,0,-1,0,0
22654,LINC00539,,0,-1,0,-1,0,-1,0,0
22655,AC003681.1,,0,-1,0,-1,0,-1,0,0
22656,AL024474.2,,0,-1,0,-1,0,-1,0,0
22657,CCDC144NL-AS1,,0,-1,0,-1,0,-1,0,0
22658,AL356056.2,,0,-1,0,-1,0,-1,0,0
22659,LINC02085,,0,-1,0,-1,0,-1,0,0
22660,AC074044.1,,0,-1,0,-1,0,-1,0,0
22661,AC004922.1,,0,-1,0,-1,0,-1,0,0
22662,GOLGA2P11,,0,-1,0,-1,0,-1,0,0
22663,AC139720.2,,0,-1,0,-1,0,-1,0,0
22664,AP001372.4,,0,-1,0,-1,0,-1,0,0
22665,AL353604.1,,0,-1,0,-1,0,-1,0,0
22666,AC109826.1,,0,-1,0,-1,0,-1,0,0
22667,CECR7,,0,-1,0,-1,0,-1,0,0
22668,ANKRD20A8P,,0,-1,0,-1,0,-1,0,0
22669,AC009078.2,,0,-1,0,-1,0,-1,0,0
22670,AL021408.1,,0,-1,0,-1,0,-1,0,0
22671,AP006621.2,,0,-1,0,-1,0,-1,0,0
22672,FAM57B,,0,-1,0,-1,0,-1,0,0
22673,AC023908.2,,0,-1,0,-1,0,-1,0,0
22674,LINC01482,,0,-1,0,-1,0,-1,0,0
22675,LINC01720,,0,-1,0,-1,0,-1,0,0
22676,RAI1-AS1,,0,-1,0,-1,0,-1,0,0
22677,AL133215.2,,0,-1,0,-1,0,-1,0,0
22678,AL353742.1,,0,-1,0,-1,0,-1,0,0
22679,AC010235.1,,0,-1,0,-1,0,-1,0,0
22680,AC105094.2,,0,-1,0,-1,0,-1,0,0
22681,AL391516.1,,0,-1,0,-1,0,-1,0,0
22682,AC010969.2,,0,-1,0,-1,0,-1,0,0
22683,FAM35DP,,0,-1,0,-1,0,-1,0,0
22684,AC005534.1,,0,-1,0,-1,0,-1,0,0
22685,AL138760.1,,0,-1,0,-1,0,-1,0,0
22686,AC008741.2,,0,-1,0,-1,0,-1,0,0
22687,CUTALP,,0,-1,0,-1,0,-1,0,0
22688,AL121722.1,,0,-1,0,-1,0,-1,0,0
22689,DIAPH2-AS1,,0,-1,0,-1,0,-1,0,0
22690,AL078612.1,,0,-1,0,-1,0,-1,0,0
22691,LINC00431,,0,-1,0,-1,0,-1,0,0
22692,AC009533.1,,0,-1,0,-1,0,-1,0,0
22693,AL583810.1,,0,-1,0,-1,0,-1,0,0
22694,AL049833.3,,0,-1,0,-1,0,-1,0,0
22695,AC015923.1,,0,-1,0,-1,0,-1,0,0
22696,LINC02288,,0,-1,0,-1,0,-1,0,0
22697,LINC02487,,0,-1,0,-1,0,-1,0,0
22698,AC092807.2,,0,-1,0,-1,0,-1,0,0
22699,AL139021.2,,0,-1,0,-1,0,-1,0,0
22700,LINC00939,,0,-1,0,-1,0,-1,0,0
22701,AC004805.1,,0,-1,0,-1,0,-1,0,0
22702,METTL13,,0,-1,0,-1,0,-1,0,0
22703,AC105384.2,,0,-1,0,-1,0,-1,0,0
22704,AC023632.2,,0,-1,0,-1,0,-1,0,0
22705,ZNF90P1,,0,-1,0,-1,0,-1,0,0
22706,AP002986.1,,0,-1,0,-1,0,-1,0,0
22707,AC007842.1,,0,-1,0,-1,0,-1,0,0
22708,AC087632.1,,0,-1,0,-1,0,-1,0,0
22709,AC008415.1,,0,-1,0,-1,0,-1,0,0
22710,LINC02577,,0,-1,0,-1,0,-1,0,0
22711,AL157371.2,,0,-1,0,-1,0,-1,0,0
22712,AL451074.2,,0,-1,0,-1,0,-1,0,0
22713,AL512791.1,,0,-1,0,-1,0,-1,0,0
22714,LINC00301,,0,-1,0,-1,0,-1,0,0
22715,AL049634.2,,0,-1,0,-1,0,-1,0,0
22716,LINC01226,,0,-1,0,-1,0,-1,0,0
22717,AC091057.1,,0,-1,0,-1,0,-1,0,0
22718,BNIP3P11,,0,-1,0,-1,0,-1,0,0
22719,AC004233.4,,0,-1,0,-1,0,-1,0,0
22720,AC012313.1,,0,-1,0,-1,0,-1,0,0
22721,AC019117.1,,0,-1,0,-1,0,-1,0,0
22722,MAGI1-AS1,,0,-1,0,-1,0,-1,0,0
22723,LINC00894,,0,-1,0,-1,0,-1,0,0
22724,AC079140.5,,0,-1,0,-1,0,-1,0,0
22725,AC107959.1,,0,-1,0,-1,0,-1,0,0
22726,AC117386.2,,0,-1,0,-1,0,-1,0,0
22727,PINK1-AS,,0,-1,0,-1,0,-1,0,0
22728,AL023284.3,,0,-1,0,-1,0,-1,0,0
22729,DLSTP1,,0,-1,0,-1,0,-1,0,0
22730,RPSAP19,,0,-1,0,-1,0,-1,0,0
22731,SBDSP1,,0,-1,0,-1,0,-1,0,0
22732,AL691442.1,,0,-1,0,-1,0,-1,0,0
22733,AC012435.2,,0,-1,0,-1,0,-1,0,0
22734,FTLP6,,0,-1,0,-1,0,-1,0,0
22735,AL356320.2,,0,-1,0,-1,0,-1,0,0
22736,MIR3945HG,,0,-1,0,-1,0,-1,0,0
22737,FAM206A,,0,-1,0,-1,0,-1,0,0
22738,LINC01347,,0,-1,0,-1,0,-1,0,0
22739,ETF1P1,,0,-1,0,-1,0,-1,0,0
22740,AC105460.2,,0,-1,0,-1,0,-1,0,0
22741,AC007032.1,,0,-1,0,-1,0,-1,0,0
22742,DGCR5,,0,-1,0,-1,0,-1,0,0
22743,TIMM9P2,,0,-1,0,-1,0,-1,0,0
22744,AC011462.2,,0,-1,0,-1,0,-1,0,0
22745,CECR3,,0,-1,0,-1,0,-1,0,0
22746,AC008147.4,,0,-1,0,-1,0,-1,0,0
22747,OR8B7P,,0,-1,0,-1,0,-1,0,0
22748,AC010655.2,,0,-1,0,-1,0,-1,0,0
22749,AL352979.2,,0,-1,0,-1,0,-1,0,0
22750,AL391988.1,,0,-1,0,-1,0,-1,0,0
22751,AC013275.1,,0,-1,0,-1,0,-1,0,0
22752,AL136084.2,,0,-1,0,-1,0,-1,0,0
22753,LDHAP2,,0,-1,0,-1,0,-1,0,0
22754,AC093909.1,,0,-1,0,-1,0,-1,0,0
22755,AC005280.2,,0,-1,0,-1,0,-1,0,0
22756,AL354989.1,,0,-1,0,-1,0,-1,0,0
22757,LINC00446,,0,-1,0,-1,0,-1,0,0
22758,AC011330.3,,0,-1,0,-1,0,-1,0,0
22759,AL162586.1,,0,-1,0,-1,0,-1,0,0
22760,AL360091.3,,0,-1,0,-1,0,-1,0,0
22761,RPS29P29,,0,-1,0,-1,0,-1,0,0
22762,MYOSLID,,0,-1,0,-1,0,-1,0,0
22763,AC034187.1,,0,-1,0,-1,0,-1,0,0
22764,AC007192.2,,0,-1,0,-1,0,-1,0,0
22765,AL137856.1,,0,-1,0,-1,0,-1,0,0
22766,LINC00458,,0,-1,0,-1,0,-1,0,0
22767,RF02156,,0,-1,0,-1,0,-1,0,0
22768,AC099520.1,,0,-1,0,-1,0,-1,0,0
22769,AL157823.2,,0,-1,0,-1,0,-1,0,0
22770,AC098829.1,,0,-1,0,-1,0,-1,0,0
22771,BRWD1-AS1,,0,-1,0,-1,0,-1,0,0
22772,LINC01164,,0,-1,0,-1,0,-1,0,0
22773,LINC00595,,0,-1,0,-1,0,-1,0,0
22774,AC005261.4,,0,-1,0,-1,0,-1,0,0
22775,RPL23AP11,,0,-1,0,-1,0,-1,0,0
22776,AC004039.1,,0,-1,0,-1,0,-1,0,0
22777,PPP4R1L,,0,-1,0,-1,0,-1,0,0
22778,RGPD8,,0,-1,0,-1,0,-1,0,0
22779,ZDHHC8P1,,0,-1,0,-1,0,-1,0,0
22780,AL359815.1,,0,-1,0,-1,0,-1,0,0
22781,AL357314.1,,0,-1,0,-1,0,-1,0,0
22782,GBAP1,,0,-1,0,-1,0,-1,0,0
22783,ABCF2.1,,0,-1,0,-1,0,-1,0,0
22784,AC243964.2,,0,-1,0,-1,0,-1,0,0
22785,AL355365.1,,0,-1,0,-1,0,-1,0,0
22786,AC239868.3,,0,-1,0,-1,0,-1,0,0
22787,CCNB1IP1P1,,0,-1,0,-1,0,-1,0,0
22788,AC078880.5,,0,-1,0,-1,0,-1,0,0
22789,AL158209.1,,0,-1,0,-1,0,-1,0,0
22790,AC009690.1,,0,-1,0,-1,0,-1,0,0
22791,AP003119.2,,0,-1,0,-1,0,-1,0,0
22792,AP003084.1,,0,-1,0,-1,0,-1,0,0
22793,AL137024.1,,0,-1,0,-1,0,-1,0,0
22794,AC133550.1,,0,-1,0,-1,0,-1,0,0
22795,OCLM,,0,-1,0,-1,0,-1,0,0
22796,LINC01963,,0,-1,0,-1,0,-1,0,0
22797,MIR181A2HG,,0,-1,0,-1,0,-1,0,0
22798,OR7E100P,,0,-1,0,-1,0,-1,0,0
22799,AL590787.1,,0,-1,0,-1,0,-1,0,0
22800,AC006581.2,,0,-1,0,-1,0,-1,0,0
22801,AC024909.1,,0,-1,0,-1,0,-1,0,0
22802,PSMA2P2,,0,-1,0,-1,0,-1,0,0
22803,AL121820.2,,0,-1,0,-1,0,-1,0,0
22804,AC009495.3,,0,-1,0,-1,0,-1,0,0
22805,AC022384.1,,0,-1,0,-1,0,-1,0,0
22806,LINC01122,,0,-1,0,-1,0,-1,0,0
22807,AL049712.1,,0,-1,0,-1,0,-1,0,0
22808,AC067930.4,,0,-1,0,-1,0,-1,0,0
22809,AC022167.5,,0,-1,0,-1,0,-1,0,0
22810,Z93241.1,,0,-1,0,-1,0,-1,0,0
22811,AL162584.1,,0,-1,0,-1,0,-1,0,0
22812,AL669918.1,,0,-1,0,-1,0,-1,0,0
22813,Z93403.1,,0,-1,0,-1,0,-1,0,0
22814,AC007000.3,,0,-1,0,-1,0,-1,0,0
22815,A1BG-AS1,,0,-1,0,-1,0,-1,0,0
22816,SRP14-AS1,,0,-1,0,-1,0,-1,0,0
22817,AL139423.1,,0,-1,0,-1,0,-1,0,0
22818,AL646090.1,,0,-1,0,-1,0,-1,0,0
22819,KCTD21-AS1,,0,-1,0,-1,0,-1,0,0
22820,AC102953.2,,0,-1,0,-1,0,-1,0,0
22821,LINC02323,,0,-1,0,-1,0,-1,0,0
22822,HMGB1P23,,0,-1,0,-1,0,-1,0,0
22823,AC008040.5,,0,-1,0,-1,0,-1,0,0
22824,Z99756.1,,0,-1,0,-1,0,-1,0,0
22825,LINC02522,,0,-1,0,-1,0,-1,0,0
22826,AC003070.2,,0,-1,0,-1,0,-1,0,0
22827,LINC00482,,0,-1,0,-1,0,-1,0,0
22828,PMS2P1,,0,-1,0,-1,0,-1,0,0
22829,AL121612.2,,0,-1,0,-1,0,-1,0,0
22830,LINC01273,,0,-1,0,-1,0,-1,0,0
22831,SLCO4A1-AS1,,0,-1,0,-1,0,-1,0,0
22832,HIST1H4F,,0,-1,0,-1,0,-1,0,0
22833,SYNGAP1-AS1,,0,-1,0,-1,0,-1,0,0
22834,AL445483.1,,0,-1,0,-1,0,-1,0,0
22835,LINC02545,,0,-1,0,-1,0,-1,0,0
22836,AC009502.2,,0,-1,0,-1,0,-1,0,0
22837,ABT1P1,,0,-1,0,-1,0,-1,0,0
22838,AC021683.2,,0,-1,0,-1,0,-1,0,0
22839,LINC00944,,0,-1,0,-1,0,-1,0,0
22840,AC007556.1,,0,-1,0,-1,0,-1,0,0
22841,C11orf44,,0,-1,0,-1,0,-1,0,0
22842,CFTR-AS1,,0,-1,0,-1,0,-1,0,0
22843,LINC00964,,0,-1,0,-1,0,-1,0,0
22844,AC138304.1,,0,-1,0,-1,0,-1,0,0
22845,MYHAS,,0,-1,0,-1,0,-1,0,0
22846,AL163952.1,,0,-1,0,-1,0,-1,0,0
22847,TUBA3FP,,0,-1,0,-1,0,-1,0,0
22848,AC138811.2,,0,-1,0,-1,0,-1,0,0
22849,AC068631.1,,0,-1,0,-1,0,-1,0,0
22850,AC090568.2,,0,-1,0,-1,0,-1,0,0
22851,AC005702.1,,0,-1,0,-1,0,-1,0,0
22852,AL121845.1,,0,-1,0,-1,0,-1,0,0
22853,AL109615.2,,0,-1,0,-1,0,-1,0,0
22854,AL354733.3,,0,-1,0,-1,0,-1,0,0
22855,ACBD3-AS1,,0,-1,0,-1,0,-1,0,0
22856,C5orf64,,0,-1,0,-1,0,-1,0,0
22857,AC005154.5,,0,-1,0,-1,0,-1,0,0
22858,AC006530.1,,0,-1,0,-1,0,-1,0,0
22859,AC079313.1,,0,-1,0,-1,0,-1,0,0
22860,BACE1-AS,,0,-1,0,-1,0,-1,0,0
22861,AP000866.3,,0,-1,0,-1,0,-1,0,0
22862,AP005328.1,,0,-1,0,-1,0,-1,0,0
22863,C3orf58,,0,-1,0,-1,0,-1,0,0
22864,AC044839.5,,0,-1,0,-1,0,-1,0,0
22865,ZNRF2P2,,0,-1,0,-1,0,-1,0,0
22866,AC110079.2,,0,-1,0,-1,0,-1,0,0
22867,ARHGAP27P1-BPTFP1-KPNA2P3,,0,-1,0,-1,0,-1,0,0
22868,LINC01801,,0,-1,0,-1,0,-1,0,0
22869,AC016757.1,,0,-1,0,-1,0,-1,0,0
22870,AC090502.1,,0,-1,0,-1,0,-1,0,0
22871,AC025244.1,,0,-1,0,-1,0,-1,0,0
22872,AC006116.8,,0,-1,0,-1,0,-1,0,0
22873,AL133352.1,,0,-1,0,-1,0,-1,0,0
22874,SYNPR-AS1,,0,-1,0,-1,0,-1,0,0
22875,FAM213AP2,,0,-1,0,-1,0,-1,0,0
22876,CYP2D8P,,0,-1,0,-1,0,-1,0,0
22877,AC009495.2,,0,-1,0,-1,0,-1,0,0
22878,Z69733.1,,0,-1,0,-1,0,-1,0,0
22879,AP002954.1,,0,-1,0,-1,0,-1,0,0
22880,AC137630.2,,0,-1,0,-1,0,-1,0,0
22881,SAP30L-AS1,,0,-1,0,-1,0,-1,0,0
22882,AC002472.1,,0,-1,0,-1,0,-1,0,0
22883,ADD3-AS1,,0,-1,0,-1,0,-1,0,0
22884,LINC01235,,0,-1,0,-1,0,-1,0,0
22885,AL512380.2,,0,-1,0,-1,0,-1,0,0
22886,AC090061.1,,0,-1,0,-1,0,-1,0,0
22887,AC022960.3,,0,-1,0,-1,0,-1,0,0
22888,NT5C1B-RDH14,,0,-1,0,-1,0,-1,0,0
22889,NDUFV2P1,,0,-1,0,-1,0,-1,0,0
22890,AP001372.1,,0,-1,0,-1,0,-1,0,0
22891,AC004656.1,,0,-1,0,-1,0,-1,0,0
22892,TM4SF19-AS1,,0,-1,0,-1,0,-1,0,0
22893,AC011483.2,,0,-1,0,-1,0,-1,0,0
22894,C8orf59,,0,-1,0,-1,0,-1,0,0
22895,LINC02006,,0,-1,0,-1,0,-1,0,0
22896,HNF4A-AS1,,0,-1,0,-1,0,-1,0,0
22897,AL137129.1,,0,-1,0,-1,0,-1,0,0
22898,AC073346.1,,0,-1,0,-1,0,-1,0,0
22899,LINC00992,,0,-1,0,-1,0,-1,0,0
22900,AC002064.2,,0,-1,0,-1,0,-1,0,0
22901,U52111.1,,0,-1,0,-1,0,-1,0,0
22902,AC024681.2,,0,-1,0,-1,0,-1,0,0
22903,AL160272.2,,0,-1,0,-1,0,-1,0,0
22904,FGD5P1,,0,-1,0,-1,0,-1,0,0
22905,ARL2-SNX15,,0,-1,0,-1,0,-1,0,0
22906,AC093607.1,,0,-1,0,-1,0,-1,0,0
22907,LINC02211,,0,-1,0,-1,0,-1,0,0
22908,AL121936.1,,0,-1,0,-1,0,-1,0,0
22909,AC011476.2,,0,-1,0,-1,0,-1,0,0
22910,PLA2G16,,0,-1,0,-1,0,-1,0,0
22911,AC010205.1,,0,-1,0,-1,0,-1,0,0
22912,AC008013.1,,0,-1,0,-1,0,-1,0,0
22913,AC083843.3,,0,-1,0,-1,0,-1,0,0
22914,LINC01149,,0,-1,0,-1,0,-1,0,0
22915,DLGAP4-AS1,,0,-1,0,-1,0,-1,0,0
22916,AC135178.3,,0,-1,0,-1,0,-1,0,0
22917,AC004224.1,,0,-1,0,-1,0,-1,0,0
22918,LINC02254,,0,-1,0,-1,0,-1,0,0
22919,AC020911.2,,0,-1,0,-1,0,-1,0,0
22920,AL596223.2,,0,-1,0,-1,0,-1,0,0
22921,AC009403.2,,0,-1,0,-1,0,-1,0,0
22922,AC005550.2,,0,-1,0,-1,0,-1,0,0
22923,AP000845.1,,0,-1,0,-1,0,-1,0,0
22924,AP000426.1,,0,-1,0,-1,0,-1,0,0
22925,AC026464.1,,0,-1,0,-1,0,-1,0,0
22926,AC090159.1,,0,-1,0,-1,0,-1,0,0
22927,AC005104.1,,0,-1,0,-1,0,-1,0,0
22928,AP000221.1,,0,-1,0,-1,0,-1,0,0
22929,LINC02066,,0,-1,0,-1,0,-1,0,0
22930,AC126615.1,,0,-1,0,-1,0,-1,0,0
22931,AL157413.1,,0,-1,0,-1,0,-1,0,0
22932,AC015712.6,,0,-1,0,-1,0,-1,0,0
22933,AC017007.3,,0,-1,0,-1,0,-1,0,0
22934,LINC00376,,0,-1,0,-1,0,-1,0,0
22935,AL353796.1,,0,-1,0,-1,0,-1,0,0
22936,AC093720.1,,0,-1,0,-1,0,-1,0,0
22937,HSPE1P2,,0,-1,0,-1,0,-1,0,0
22938,AC106739.1,,0,-1,0,-1,0,-1,0,0
22939,AL162431.1,,0,-1,0,-1,0,-1,0,0
22940,AC007773.1,,0,-1,0,-1,0,-1,0,0
22941,AC063977.3,,0,-1,0,-1,0,-1,0,0
22942,LINC01920,,0,-1,0,-1,0,-1,0,0
22943,AC095031.1,,0,-1,0,-1,0,-1,0,0
22944,RPS26P30,,0,-1,0,-1,0,-1,0,0
22945,TRIM74,,0,-1,0,-1,0,-1,0,0
22946,DIAPH3-AS1,,0,-1,0,-1,0,-1,0,0
22947,AC073896.1,,0,-1,0,-1,0,-1,0,0
22948,AL359636.2,,0,-1,0,-1,0,-1,0,0
22949,AC007364.1,,0,-1,0,-1,0,-1,0,0
22950,AL008723.1,,0,-1,0,-1,0,-1,0,0
22951,LINC02330,,0,-1,0,-1,0,-1,0,0
22952,AC090907.2,,0,-1,0,-1,0,-1,0,0
22953,TAF1A-AS1,,0,-1,0,-1,0,-1,0,0
22954,RARA-AS1,,0,-1,0,-1,0,-1,0,0
22955,LINC00680,,0,-1,0,-1,0,-1,0,0
22956,AC104461.1,,0,-1,0,-1,0,-1,0,0
22957,AC244131.2,,0,-1,0,-1,0,-1,0,0
22958,RPL21P1,,0,-1,0,-1,0,-1,0,0
22959,AL031282.2,,0,-1,0,-1,0,-1,0,0
22960,RPF2P1,,0,-1,0,-1,0,-1,0,0
22961,AC007563.2,,0,-1,0,-1,0,-1,0,0
22962,AC112178.1,,0,-1,0,-1,0,-1,0,0
22963,AL138688.2,,0,-1,0,-1,0,-1,0,0
22964,VPS9D1-AS1,,0,-1,0,-1,0,-1,0,0
22965,AC083841.2,,0,-1,0,-1,0,-1,0,0
22966,NBEAP1,,0,-1,0,-1,0,-1,0,0
22967,AC103794.1,,0,-1,0,-1,0,-1,0,0
22968,AC004596.1,,0,-1,0,-1,0,-1,0,0
22969,RBM26-AS1,,0,-1,0,-1,0,-1,0,0
22970,AL049836.1,,0,-1,0,-1,0,-1,0,0
22971,C9orf66,,0,-1,0,-1,0,-1,0,0
22972,SH3BP5-AS1,,0,-1,0,-1,0,-1,0,0
22973,AC007688.2,,0,-1,0,-1,0,-1,0,0
22974,AC073111.5,,0,-1,0,-1,0,-1,0,0
22975,AL451164.3,,0,-1,0,-1,0,-1,0,0
22976,DSCAM-AS1,,0,-1,0,-1,0,-1,0,0
22977,FAM96AP2,,0,-1,0,-1,0,-1,0,0
22978,AKR1C7P,,0,-1,0,-1,0,-1,0,0
22979,C9orf84,,0,-1,0,-1,0,-1,0,0
22980,AL358781.2,,0,-1,0,-1,0,-1,0,0
22981,CENPS-CORT,,0,-1,0,-1,0,-1,0,0
22982,AP000866.1,,0,-1,0,-1,0,-1,0,0
22983,TMPOP1,,0,-1,0,-1,0,-1,0,0
22984,AL390334.1,,0,-1,0,-1,0,-1,0,0
22985,AC113935.1,,0,-1,0,-1,0,-1,0,0
22986,AC098934.1,,0,-1,0,-1,0,-1,0,0
22987,HLA-L,,0,-1,0,-1,0,-1,0,0
22988,AC023669.2,,0,-1,0,-1,0,-1,0,0
22989,LINC02016,,0,-1,0,-1,0,-1,0,0
22990,TMEM9B-AS1,,0,-1,0,-1,0,-1,0,0
22991,AC073529.1,,0,-1,0,-1,0,-1,0,0
22992,LINC01088,,0,-1,0,-1,0,-1,0,0
22993,BPIFA4P,,0,-1,0,-1,0,-1,0,0
22994,AL132780.2,,0,-1,0,-1,0,-1,0,0
22995,C6orf222,,0,-1,0,-1,0,-1,0,0
22996,RF00091.3,,0,-1,0,-1,0,-1,0,0
22997,AC069236.1,,0,-1,0,-1,0,-1,0,0
22998,AC010504.1,,0,-1,0,-1,0,-1,0,0
22999,AC004542.2,,0,-1,0,-1,0,-1,0,0
23000,EEF1A1P30,,0,-1,0,-1,0,-1,0,0
23001,LINC02438,,0,-1,0,-1,0,-1,0,0
23002,FAM35BP,,0,-1,0,-1,0,-1,0,0
23003,AC026746.1,,0,-1,0,-1,0,-1,0,0
23004,ZNF861P,,0,-1,0,-1,0,-1,0,0
23005,ADAM5,,0,-1,0,-1,0,-1,0,0
23006,RPL36A-HNRNPH2,,0,-1,0,-1,0,-1,0,0
23007,GEMIN7-AS1,,0,-1,0,-1,0,-1,0,0
23008,LINC02238,,0,-1,0,-1,0,-1,0,0
23009,AC114956.1,,0,-1,0,-1,0,-1,0,0
23010,SLC44A3-AS1,,0,-1,0,-1,0,-1,0,0
23011,AP001505.1,,0,-1,0,-1,0,-1,0,0
23012,AL035685.1,,0,-1,0,-1,0,-1,0,0
23013,AC011247.1,,0,-1,0,-1,0,-1,0,0
23014,AC007179.2,,0,-1,0,-1,0,-1,0,0
23015,CRIP1P3,,0,-1,0,-1,0,-1,0,0
23016,AC009961.1,,0,-1,0,-1,0,-1,0,0
23017,AC136759.1,,0,-1,0,-1,0,-1,0,0
23018,GTF2IP6,,0,-1,0,-1,0,-1,0,0
23019,AP001992.1,,0,-1,0,-1,0,-1,0,0
23020,AL138694.1,,0,-1,0,-1,0,-1,0,0
23021,LINC00648,,0,-1,0,-1,0,-1,0,0
23022,PLEKHM1P1,,0,-1,0,-1,0,-1,0,0
23023,PDCL3P4,,0,-1,0,-1,0,-1,0,0
23024,AC116366.2,,0,-1,0,-1,0,-1,0,0
23025,ZNF101P2,,0,-1,0,-1,0,-1,0,0
23026,TEX41,,0,-1,0,-1,0,-1,0,0
23027,PINCR,,0,-1,0,-1,0,-1,0,0
23028,LINC01686,,0,-1,0,-1,0,-1,0,0
23029,AL589990.1,,0,-1,0,-1,0,-1,0,0
23030,AC025165.2,,0,-1,0,-1,0,-1,0,0
23031,YWHAZP1,,0,-1,0,-1,0,-1,0,0
23032,AC009061.2,,0,-1,0,-1,0,-1,0,0
23033,AL139807.1,,0,-1,0,-1,0,-1,0,0
23034,AC092839.1,,0,-1,0,-1,0,-1,0,0
23035,AL031963.1,,0,-1,0,-1,0,-1,0,0
23036,LINC01925,,0,-1,0,-1,0,-1,0,0
23037,LINC02421,,0,-1,0,-1,0,-1,0,0
23038,SEPT9,,0,-1,0,-1,0,-1,0,0
23039,AL159166.1,,0,-1,0,-1,0,-1,0,0
23040,AL159163.1,,0,-1,0,-1,0,-1,0,0
23041,CNTNAP3P2,,0,-1,0,-1,0,-1,0,0
23042,AP001107.1,,0,-1,0,-1,0,-1,0,0
23043,AC008770.1,,0,-1,0,-1,0,-1,0,0
23044,TMC3-AS1,,0,-1,0,-1,0,-1,0,0
23045,NPM1P39,,0,-1,0,-1,0,-1,0,0
23046,AC098936.1,,0,-1,0,-1,0,-1,0,0
23047,PRR25,,0,-1,0,-1,0,-1,0,0
23048,AP003181.1,,0,-1,0,-1,0,-1,0,0
23049,AC018697.1,,0,-1,0,-1,0,-1,0,0
23050,AL139125.1,,0,-1,0,-1,0,-1,0,0
23051,AC090527.2,,0,-1,0,-1,0,-1,0,0
23052,AC018755.1,,0,-1,0,-1,0,-1,0,0
23053,AC125611.4,,0,-1,0,-1,0,-1,0,0
23054,AC079777.1,,0,-1,0,-1,0,-1,0,0
23055,RN7SL43P,,0,-1,0,-1,0,-1,0,0
23056,AC124947.1,,0,-1,0,-1,0,-1,0,0
23057,AC004975.2,,0,-1,0,-1,0,-1,0,0
23058,AP002358.1,,0,-1,0,-1,0,-1,0,0
23059,AP003733.1,,0,-1,0,-1,0,-1,0,0
23060,B3GALT5-AS1,,0,-1,0,-1,0,-1,0,0
23061,AL031709.1,,0,-1,0,-1,0,-1,0,0
23062,LINC02561,,0,-1,0,-1,0,-1,0,0
23063,AP001189.5,,0,-1,0,-1,0,-1,0,0
23064,NUCB1-AS1,,0,-1,0,-1,0,-1,0,0
23065,LINC02550,,0,-1,0,-1,0,-1,0,0
23066,AC034229.2,,0,-1,0,-1,0,-1,0,0
23067,AC068051.1,,0,-1,0,-1,0,-1,0,0
23068,AC000078.1,,0,-1,0,-1,0,-1,0,0
23069,AC136489.1,,0,-1,0,-1,0,-1,0,0
23070,NCBP2-AS1,,0,-1,0,-1,0,-1,0,0
